Reaction,Dataset,Reference,Reference_in_kcal_mol,Stoichiometry,Label
W1-SN2-BH_0118_F_CCH-Me-OH-C_SH_TS,W1-SN2-BH,0.03983237139400078,24.995190424135501,"1,F_CCH-Me-OH-C_SH_TS,-1,SH_minus,-1,F-CCH-Me-OH-C_reactant",SH_minus
W1-SN2-BH_0119_F_CCH-NH2-NH2-C_F_TS,W1-SN2-BH,0.009194403719091886,5.7695754420911598,"1,F_CCH-NH2-NH2-C_F_TS,-1,F_minus,-1,F-CCH-NH2-NH2-C_reactant",F_minus
W1-SN2-BH_0120_F_CCH-OH-SH-C_SH_TS,W1-SN2-BH,0.02525033740649468,15.844825945865299,"1,F_CCH-OH-SH-C_SH_TS,-1,SH_minus,-1,F-CCH-OH-SH-C_reactant",SH_minus
W1-SN2-BH_0121_F_CCH-SH-SH-C_PH2_TS,W1-SN2-BH,0.02190004544498018,13.7424859991375,"1,F_CCH-SH-SH-C_PH2_TS,-1,F_minus,-1,PH2-CCH-SH-SH-C_reactant",F_minus
W1-SN2-BH_0122_F_CCH-SH-SH-C_PH2_TS,W1-SN2-BH,0.003609619634608773,2.2650705184811901,"1,F_CCH-SH-SH-C_PH2_TS,-1,PH2_minus,-1,F-CCH-SH-SH-C_reactant",PH2_minus
W1-SN2-BH_0123_F_Cl-Cl-Cl-C_SH_TS,W1-SN2-BH,0.02372683385067528,14.888813030819801,"1,F_Cl-Cl-Cl-C_SH_TS,-1,F_minus,-1,SH-Cl-Cl-Cl-C_reactant",F_minus
W1-SN2-BH_0124_F_Cl-Cl-Cl-C_SH_TS,W1-SN2-BH,0.05099851725081986,32.002052738059902,"1,F_Cl-Cl-Cl-C_SH_TS,-1,SH_minus,-1,F-Cl-Cl-Cl-C_reactant",SH_minus
W1-SN2-BH_0125_F_Cl-Cl-H-C_F_TS,W1-SN2-BH,0.006026166770501474,3.7814767407739098,"1,F_Cl-Cl-H-C_F_TS,-1,F_minus,-1,F-Cl-Cl-H-C_reactant",F_minus
W1-SN2-BH_0126_F_Cl-Cl-H-C_NH2_TS,W1-SN2-BH,0.06903463123614276,43.319885139131998,"1,F_Cl-Cl-H-C_NH2_TS,-1,F_minus,-1,NH2-Cl-Cl-H-C_reactant",F_minus
W1-SN2-BH_0127_F_Cl-Cl-H-C_SH_TS,W1-SN2-BH,0.01380121196277659,8.6603912601953006,"1,F_Cl-Cl-H-C_SH_TS,-1,F_minus,-1,SH-Cl-Cl-H-C_reactant",F_minus
W1-SN2-BH_0128_F_Cl-Cl-H-C_SH_TS,W1-SN2-BH,0.03910397463612436,24.538114557691198,"1,F_Cl-Cl-H-C_SH_TS,-1,SH_minus,-1,F-Cl-Cl-H-C_reactant",SH_minus
W1-SN2-BH_0129_F_Cl-Cl-Me-C_F_TS,W1-SN2-BH,0.01923394649418096,12.069483648721301,"1,F_Cl-Cl-Me-C_F_TS,-1,F_minus,-1,F-Cl-Cl-Me-C_reactant",F_minus
W1-SN2-BH_0130_F_Cl-Cl-NH2-C_F_TS,W1-SN2-BH,0.009245027675185919,5.8013424541547201,"1,F_Cl-Cl-NH2-C_F_TS,-1,F_minus,-1,F-Cl-Cl-NH2-C_reactant",F_minus
W1-SN2-BH_0131_F_Cl-Cl-OH-C_F_TS,W1-SN2-BH,0.01264957214980442,7.9377263668470102,"1,F_Cl-Cl-OH-C_F_TS,-1,F_minus,-1,F-Cl-Cl-OH-C_reactant",F_minus
W1-SN2-BH_0132_F_Cl-F-H-C_F_TS,W1-SN2-BH,0.007066462778283227,4.43427234148698,"1,F_Cl-F-H-C_F_TS,-1,F_minus,-1,F-Cl-F-H-C_reactant",F_minus
W1-SN2-BH_0133_F_Cl-F-H-C_NH2_TS,W1-SN2-BH,0.06859732462104661,43.045471095088701,"1,F_Cl-F-H-C_NH2_TS,-1,F_minus,-1,NH2-Cl-F-H-C_reactant",F_minus
W1-SN2-BH_0134_F_Cl-F-H-C_NH2_TS,W1-SN2-BH,0.003343828716656658,2.0982841993463102,"1,F_Cl-F-H-C_NH2_TS,-1,NH2_minus,-1,F-Cl-F-H-C_reactant",NH2_minus
W1-SN2-BH_0135_F_Cl-F-H-C_OH_TS,W1-SN2-BH,0.04200372911871537,26.357737967974,"1,F_Cl-F-H-C_OH_TS,-1,F_minus,-1,OH-Cl-F-H-C_reactant",F_minus
W1-SN2-BH_0136_F_Cl-F-H-C_OH_TS,W1-SN2-BH,0.002560605229716095,1.6068040409823701,"1,F_Cl-F-H-C_OH_TS,-1,OH_minus,-1,F-Cl-F-H-C_reactant",OH_minus
W1-SN2-BH_0137_F_Cl-F-Me-C_OH_TS,W1-SN2-BH,0.05521292983850833,34.646636564445203,"1,F_Cl-F-Me-C_OH_TS,-1,F_minus,-1,OH-Cl-F-Me-C_reactant",F_minus
W1-SN2-BH_0138_F_Cl-F-Me-C_OH_TS,W1-SN2-BH,0.01677608027229789,10.527149308509999,"1,F_Cl-F-Me-C_OH_TS,-1,OH_minus,-1,F-Cl-F-Me-C_reactant",OH_minus
W1-SN2-BH_0139_F_Cl-F-NH2-C_OH_TS,W1-SN2-BH,0.04329309655062228,27.166828247043998,"1,F_Cl-F-NH2-C_OH_TS,-1,F_minus,-1,OH-Cl-F-NH2-C_reactant",F_minus
W1-SN2-BH_0140_F_Cl-F-NH2-C_OH_TS,W1-SN2-BH,0.006737278163318564,4.2277058768808402,"1,F_Cl-F-NH2-C_OH_TS,-1,OH_minus,-1,F-Cl-F-NH2-C_reactant",OH_minus
W1-SN2-BH_0141_F_Cl-F-NH2-C_PH2_TS,W1-SN2-BH,0.03992104106108505,25.050831480292899,"1,F_Cl-F-NH2-C_PH2_TS,-1,F_minus,-1,PH2-Cl-F-NH2-C_reactant",F_minus
W1-SN2-BH_0142_F_Cl-F-NH2-C_PH2_TS,W1-SN2-BH,0.04353077390163612,27.3159730365754,"1,F_Cl-F-NH2-C_PH2_TS,-1,PH2_minus,-1,F-Cl-F-NH2-C_reactant",PH2_minus
W1-SN2-BH_0143_F_Cl-F-SH-C_F_TS,W1-SN2-BH,0.001384440685885176,0.86874964667136401,"1,F_Cl-F-SH-C_F_TS,-1,F_minus,-1,F-Cl-F-SH-C_reactant",F_minus
W1-SN2-BH_0144_F_Cl-H-H-C_NH2_TS,W1-SN2-BH,0.06673279158030411,41.875458947319103,"1,F_Cl-H-H-C_NH2_TS,-1,F_minus,-1,NH2-Cl-H-H-C_reactant",F_minus
W1-SN2-BH_0145_F_Cl-H-H-C_OH_TS,W1-SN2-BH,0.03573128965631387,22.4217227798298,"1,F_Cl-H-H-C_OH_TS,-1,F_minus,-1,OH-Cl-H-H-C_reactant",F_minus
W1-SN2-BH_0146_F_Cl-H-Me-C_F_TS,W1-SN2-BH,0.007817059000227084,4.9052785819527198,"1,F_Cl-H-Me-C_F_TS,-1,F_minus,-1,F-Cl-H-Me-C_reactant",F_minus
W1-SN2-BH_0147_F_Cl-H-Me-C_NH2_TS,W1-SN2-BH,0.07128637343282060,44.732874700695,"1,F_Cl-H-Me-C_NH2_TS,-1,F_minus,-1,NH2-Cl-H-Me-C_reactant",F_minus
W1-SN2-BH_0148_F_Cl-H-Me-C_NH2_TS,W1-SN2-BH,0.004184621737669956,2.6258897857582899,"1,F_Cl-H-Me-C_NH2_TS,-1,NH2_minus,-1,F-Cl-H-Me-C_reactant",NH2_minus
W1-SN2-BH_0149_F_Cl-H-Me-C_OH_TS,W1-SN2-BH,0.04184098216273820,26.255612711223399,"1,F_Cl-H-Me-C_OH_TS,-1,F_minus,-1,OH-Cl-H-Me-C_reactant",F_minus
W1-SN2-BH_0150_F_Cl-H-Me-C_OH_TS,W1-SN2-BH,0.005919652996426967,3.7146383384239399,"1,F_Cl-H-Me-C_OH_TS,-1,OH_minus,-1,F-Cl-H-Me-C_reactant",OH_minus
W1-SN2-BH_0151_F_Cl-H-NH2-C_F_TS,W1-SN2-BH,0.003225978088624572,2.02433181373189,"1,F_Cl-H-NH2-C_F_TS,-1,F_minus,-1,F-Cl-H-NH2-C_reactant",F_minus
W1-SN2-BH_0152_F_Cl-H-NH2-C_NH2_TS,W1-SN2-BH,0.05775079183012147,36.239169008047099,"1,F_Cl-H-NH2-C_NH2_TS,-1,F_minus,-1,NH2-Cl-H-NH2-C_reactant",F_minus
W1-SN2-BH_0153_F_Cl-H-OH-C_SH_TS,W1-SN2-BH,0.03607496586233656,22.6373828551191,"1,F_Cl-H-OH-C_SH_TS,-1,SH_minus,-1,F-Cl-H-OH-C_reactant",SH_minus
W1-SN2-BH_0154_F_Cl-Me-Me-C_F_TS,W1-SN2-BH,0.01985088182498677,12.4566164136862,"1,F_Cl-Me-Me-C_F_TS,-1,F_minus,-1,F-Cl-Me-Me-C_reactant",F_minus
W1-SN2-BH_0155_F_Cl-Me-Me-C_NH2_TS,W1-SN2-BH,0.08067615424086415,50.625051117118197,"1,F_Cl-Me-Me-C_NH2_TS,-1,F_minus,-1,NH2-Cl-Me-Me-C_reactant",F_minus
W1-SN2-BH_0156_F_Cl-Me-Me-C_NH2_TS,W1-SN2-BH,0.01612898201241622,10.121089019784501,"1,F_Cl-Me-Me-C_NH2_TS,-1,NH2_minus,-1,F-Cl-Me-Me-C_reactant",NH2_minus
W1-SN2-BH_0157_F_Cl-Me-Me-C_OH_TS,W1-SN2-BH,0.05440996271452984,34.142767086787501,"1,F_Cl-Me-Me-C_OH_TS,-1,F_minus,-1,OH-Cl-Me-Me-C_reactant",F_minus
W1-SN2-BH_0158_F_Cl-Me-Me-C_OH_TS,W1-SN2-BH,0.01937963239502763,12.160902931740001,"1,F_Cl-Me-Me-C_OH_TS,-1,OH_minus,-1,F-Cl-Me-Me-C_reactant",OH_minus
W1-SN2-BH_0159_F_Cl-Me-Me-C_PH2_TS,W1-SN2-BH,0.04990408079502901,31.315283493291101,"1,F_Cl-Me-Me-C_PH2_TS,-1,F_minus,-1,PH2-Cl-Me-Me-C_reactant",F_minus
W1-SN2-BH_0160_F_Cl-Me-Me-C_PH2_TS,W1-SN2-BH,0.04560272966746916,28.616144909475299,"1,F_Cl-Me-Me-C_PH2_TS,-1,PH2_minus,-1,F-Cl-Me-Me-C_reactant",PH2_minus
W1-SN2-BH_0161_F_Cl-Me-Me-C_SH_TS,W1-SN2-BH,0.02225642281272413,13.9661161737385,"1,F_Cl-Me-Me-C_SH_TS,-1,F_minus,-1,SH-Cl-Me-Me-C_reactant",F_minus
W1-SN2-BH_0162_F_Cl-Me-Me-C_SH_TS,W1-SN2-BH,0.05267496412186664,33.0540390324052,"1,F_Cl-Me-Me-C_SH_TS,-1,SH_minus,-1,F-Cl-Me-Me-C_reactant",SH_minus
W1-SN2-BH_0163_F_Cl-Me-NH2-C_F_TS,W1-SN2-BH,0.01368559548562814,8.5878408254268503,"1,F_Cl-Me-NH2-C_F_TS,-1,F_minus,-1,F-Cl-Me-NH2-C_reactant",F_minus
W1-SN2-BH_0164_F_Cl-Me-NH2-C_NH2_TS,W1-SN2-BH,0.07146516722079793,44.845069496554402,"1,F_Cl-Me-NH2-C_NH2_TS,-1,F_minus,-1,NH2-Cl-Me-NH2-C_reactant",F_minus
W1-SN2-BH_0165_F_Cl-Me-NH2-C_NH2_TS,W1-SN2-BH,0.01085733094093901,6.8130780284776602,"1,F_Cl-Me-NH2-C_NH2_TS,-1,NH2_minus,-1,F-Cl-Me-NH2-C_reactant",NH2_minus
W1-SN2-BH_0166_F_Cl-Me-NH2-C_OH_TS,W1-SN2-BH,0.04292978199760316,26.9388449229595,"1,F_Cl-Me-NH2-C_OH_TS,-1,F_minus,-1,OH-Cl-Me-NH2-C_reactant",F_minus
W1-SN2-BH_0167_F_Cl-Me-NH2-C_OH_TS,W1-SN2-BH,0.01047385519095039,6.5724433622863501,"1,F_Cl-Me-NH2-C_OH_TS,-1,OH_minus,-1,F-Cl-Me-NH2-C_reactant",OH_minus
W1-SN2-BH_0168_F_Cl-Me-OH-C_PH2_TS,W1-SN2-BH,0.03937814539508154,24.710159306447899,"1,F_Cl-Me-OH-C_PH2_TS,-1,F_minus,-1,PH2-Cl-Me-OH-C_reactant",F_minus
W1-SN2-BH_0169_F_Cl-Me-OH-C_PH2_TS,W1-SN2-BH,0.03958599079521550,24.840584264172399,"1,F_Cl-Me-OH-C_PH2_TS,-1,PH2_minus,-1,F-Cl-Me-OH-C_reactant",PH2_minus
W1-SN2-BH_0170_F_Cl-Me-OH-C_SH_TS,W1-SN2-BH,0.01053677333592079,6.6119250943457502,"1,F_Cl-Me-OH-C_SH_TS,-1,F_minus,-1,SH-Cl-Me-OH-C_reactant",F_minus
W1-SN2-BH_0171_F_Cl-Me-OH-C_SH_TS,W1-SN2-BH,0.04452489646639802,27.939794364343399,"1,F_Cl-Me-OH-C_SH_TS,-1,SH_minus,-1,F-Cl-Me-OH-C_reactant",SH_minus
W1-SN2-BH_0172_F_Cl-Me-SH-C_F_TS,W1-SN2-BH,0.003120280961779838,1.9580058652555701,"1,F_Cl-Me-SH-C_F_TS,-1,F_minus,-1,F-Cl-Me-SH-C_reactant",F_minus
W1-SN2-BH_0173_F_Cl-NH2-OH-C_OH_TS,W1-SN2-BH,0.03985729195002768,25.010828309141299,"1,F_Cl-NH2-OH-C_OH_TS,-1,F_minus,-1,OH-Cl-NH2-OH-C_reactant",F_minus
W1-SN2-BH_0174_F_Cl-NH2-OH-C_OH_TS,W1-SN2-BH,0.007723132090196571,4.8463385560391004,"1,F_Cl-NH2-OH-C_OH_TS,-1,OH_minus,-1,F-Cl-NH2-OH-C_reactant",OH_minus
W1-SN2-BH_0175_F_Cl-NH2-OH-C_PH2_TS,W1-SN2-BH,0.03981157322514096,24.9821393761328,"1,F_Cl-NH2-OH-C_PH2_TS,-1,F_minus,-1,PH2-Cl-NH2-OH-C_reactant",F_minus
W1-SN2-BH_0176_F_Cl-NH2-OH-C_PH2_TS,W1-SN2-BH,0.04284992960880328,26.888736792461,"1,F_Cl-NH2-OH-C_PH2_TS,-1,PH2_minus,-1,F-Cl-NH2-OH-C_reactant",PH2_minus
W1-SN2-BH_0177_F_Cl-OH-SH-C_PH2_TS,W1-SN2-BH,0.03021506757218892,18.9602411610053,"1,F_Cl-OH-SH-C_PH2_TS,-1,F_minus,-1,PH2-Cl-OH-SH-C_reactant",F_minus
W1-SN2-BH_0178_F_Cl-OH-SH-C_PH2_TS,W1-SN2-BH,0.02509344599045608,15.7463750959019,"1,F_Cl-OH-SH-C_PH2_TS,-1,PH2_minus,-1,F-Cl-OH-SH-C_reactant",PH2_minus
W1-SN2-BH_0179_F_Cl-SH-SH-C_PH2_TS,W1-SN2-BH,0.02619901172747926,16.4401280700835,"1,F_Cl-SH-SH-C_PH2_TS,-1,F_minus,-1,PH2-Cl-SH-SH-C_reactant",F_minus
W1-SN2-BH_0180_F_Cl-SH-SH-C_PH2_TS,W1-SN2-BH,0.01274627219671923,7.9984065624284,"1,F_Cl-SH-SH-C_PH2_TS,-1,PH2_minus,-1,F-Cl-SH-SH-C_reactant",PH2_minus
W1-SN2-BH_0181_F_CN-Cl-Cl-C_NH2_TS,W1-SN2-BH,0.04494945942249629,28.206211641631299,"1,F_CN-Cl-Cl-C_NH2_TS,-1,F_minus,-1,NH2-CN-Cl-Cl-C_reactant",F_minus
W1-SN2-BH_0182_F_CN-Cl-Cl-C_PH2_TS,W1-SN2-BH,0.02617445108931502,16.4247160369464,"1,F_CN-Cl-Cl-C_PH2_TS,-1,F_minus,-1,PH2-CN-Cl-Cl-C_reactant",F_minus
W1-SN2-BH_0183_F_CN-Cl-Cl-C_PH2_TS,W1-SN2-BH,0.006668081726286581,4.1842844570718603,"1,F_CN-Cl-Cl-C_PH2_TS,-1,PH2_minus,-1,F-CN-Cl-Cl-C_reactant",PH2_minus
W1-SN2-BH_0184_F_CN-Cl-Cl-C_SH_TS,W1-SN2-BH,0.0002100098861108372,0.131783193181463,"1,F_CN-Cl-Cl-C_SH_TS,-1,F_minus,-1,SH-CN-Cl-Cl-C_reactant",F_minus
W1-SN2-BH_0185_F_CN-Cl-Cl-C_SH_TS,W1-SN2-BH,0.02223311004199036,13.951487189236399,"1,F_CN-Cl-Cl-C_SH_TS,-1,SH_minus,-1,F-CN-Cl-Cl-C_reactant",SH_minus
W1-SN2-BH_0186_F_CN-Cl-F-C_NH2_TS,W1-SN2-BH,0.04804548687815243,30.148998202015001,"1,F_CN-Cl-F-C_NH2_TS,-1,F_minus,-1,NH2-CN-Cl-F-C_reactant",F_minus
W1-SN2-BH_0187_F_CN-Cl-F-C_OH_TS,W1-SN2-BH,0.01923233740001117,12.068473926885099,"1,F_CN-Cl-F-C_OH_TS,-1,F_minus,-1,OH-CN-Cl-F-C_reactant",F_minus
W1-SN2-BH_0188_F_CN-Cl-F-C_SH_TS,W1-SN2-BH,0.02655285264023777,16.662166595150602,"1,F_CN-Cl-F-C_SH_TS,-1,SH_minus,-1,F-CN-Cl-F-C_reactant",SH_minus
W1-SN2-BH_0189_F_CN-Cl-H-C_NH2_TS,W1-SN2-BH,0.04393893256146098,27.5720964625364,"1,F_CN-Cl-H-C_NH2_TS,-1,F_minus,-1,NH2-CN-Cl-H-C_reactant",F_minus
W1-SN2-BH_0190_F_CN-Cl-H-C_OH_TS,W1-SN2-BH,0.01363687345155291,8.5572672874490205,"1,F_CN-Cl-H-C_OH_TS,-1,F_minus,-1,OH-CN-Cl-H-C_reactant",F_minus
W1-SN2-BH_0191_F_CN-Cl-H-C_SH_TS,W1-SN2-BH,0.01103847350284882,6.9267467022321298,"1,F_CN-Cl-H-C_SH_TS,-1,SH_minus,-1,F-CN-Cl-H-C_reactant",SH_minus
W1-SN2-BH_0192_F_CN-Cl-Me-C_NH2_TS,W1-SN2-BH,0.05106567484788581,32.044194766474099,"1,F_CN-Cl-Me-C_NH2_TS,-1,F_minus,-1,NH2-CN-Cl-Me-C_reactant",F_minus
W1-SN2-BH_0193_F_CN-Cl-Me-C_OH_TS,W1-SN2-BH,0.01999732069899803,12.5485081944994,"1,F_CN-Cl-Me-C_OH_TS,-1,F_minus,-1,OH-CN-Cl-Me-C_reactant",F_minus
W1-SN2-BH_0194_F_CN-Cl-Me-C_PH2_TS,W1-SN2-BH,0.02657377006045122,16.675292474507501,"1,F_CN-Cl-Me-C_PH2_TS,-1,F_minus,-1,PH2-CN-Cl-Me-C_reactant",F_minus
W1-SN2-BH_0195_F_CN-Cl-Me-C_PH2_TS,W1-SN2-BH,0.01243850721391459,7.8052811199336203,"1,F_CN-Cl-Me-C_PH2_TS,-1,PH2_minus,-1,F-CN-Cl-Me-C_reactant",PH2_minus
W1-SN2-BH_0196_F_CN-Cl-Me-C_SH_TS,W1-SN2-BH,0.0007730266219500951,0.485081528976679,"1,F_CN-Cl-Me-C_SH_TS,-1,F_minus,-1,SH-CN-Cl-Me-C_reactant",F_minus
W1-SN2-BH_0197_F_CN-Cl-Me-C_SH_TS,W1-SN2-BH,0.02463877949142054,15.461067560218,"1,F_CN-Cl-Me-C_SH_TS,-1,SH_minus,-1,F-CN-Cl-Me-C_reactant",SH_minus
W1-SN2-BH_0198_F_CN-Cl-NH2-C_NH2_TS,W1-SN2-BH,0.03025261776283980,18.983804261391601,"1,F_CN-Cl-NH2-C_NH2_TS,-1,F_minus,-1,NH2-CN-Cl-NH2-C_reactant",F_minus
W1-SN2-BH_0199_F_CN-Cl-NH2-C_OH_TS,W1-SN2-BH,0.01141954660282628,7.1658736827785798,"1,F_CN-Cl-NH2-C_OH_TS,-1,F_minus,-1,OH-CN-Cl-NH2-C_reactant",F_minus
W1-SN2-BH_0200_F_CN-Cl-NH2-C_PH2_TS,W1-SN2-BH,0.01944999191196021,12.205054195205699,"1,F_CN-Cl-NH2-C_PH2_TS,-1,F_minus,-1,PH2-CN-Cl-NH2-C_reactant",F_minus
W1-SN2-BH_0201_F_CN-Cl-NH2-C_PH2_TS,W1-SN2-BH,0.007678458519104461,4.8183054669385701,"1,F_CN-Cl-NH2-C_PH2_TS,-1,PH2_minus,-1,F-CN-Cl-NH2-C_reactant",PH2_minus
W1-SN2-BH_0202_F_CN-Cl-NH2-C_SH_TS,W1-SN2-BH,0.01811576219915605,11.3678124098446,"1,F_CN-Cl-NH2-C_SH_TS,-1,SH_minus,-1,F-CN-Cl-NH2-C_reactant",SH_minus
W1-SN2-BH_0203_F_CN-F-F-C_NH2_TS,W1-SN2-BH,0.04838056785811283,30.359264691518501,"1,F_CN-F-F-C_NH2_TS,-1,F_minus,-1,NH2-CN-F-F-C_reactant",F_minus
W1-SN2-BH_0204_F_CN-F-F-C_OH_TS,W1-SN2-BH,0.02319194438564252,14.5531648239352,"1,F_CN-F-F-C_OH_TS,-1,F_minus,-1,OH-CN-F-F-C_reactant",F_minus
W1-SN2-BH_0205_F_CN-F-F-C_PH2_TS,W1-SN2-BH,0.01780408697416664,11.172233253332999,"1,F_CN-F-F-C_PH2_TS,-1,F_minus,-1,PH2-CN-F-F-C_reactant",F_minus
W1-SN2-BH_0206_F_CN-F-F-C_PH2_TS,W1-SN2-BH,0.02129718562288901,13.364185749243299,"1,F_CN-F-F-C_PH2_TS,-1,PH2_minus,-1,F-CN-F-F-C_reactant",PH2_minus
W1-SN2-BH_0207_F_CN-F-F-C_SH_TS,W1-SN2-BH,0.03258968396973763,20.450335447732702,"1,F_CN-F-F-C_SH_TS,-1,SH_minus,-1,F-CN-F-F-C_reactant",SH_minus
W1-SN2-BH_0208_F_CN-F-H-C_NH2_TS,W1-SN2-BH,0.03882459633003448,24.362802023772101,"1,F_CN-F-H-C_NH2_TS,-1,F_minus,-1,NH2-CN-F-H-C_reactant",F_minus
W1-SN2-BH_0209_F_CN-F-H-C_SH_TS,W1-SN2-BH,0.01523593591849973,9.5606941350768597,"1,F_CN-F-H-C_SH_TS,-1,SH_minus,-1,F-CN-F-H-C_reactant",SH_minus
W1-SN2-BH_0210_F_CN-F-Me-C_NH2_TS,W1-SN2-BH,0.04693480548826138,29.452035107192799,"1,F_CN-F-Me-C_NH2_TS,-1,F_minus,-1,NH2-CN-F-Me-C_reactant",F_minus
W1-SN2-BH_0211_F_CN-F-Me-C_PH2_TS,W1-SN2-BH,0.01981696249191267,12.435331710828301,"1,F_CN-F-Me-C_PH2_TS,-1,F_minus,-1,PH2-CN-F-Me-C_reactant",F_minus
W1-SN2-BH_0212_F_CN-F-Me-C_PH2_TS,W1-SN2-BH,0.01866586152612954,11.7130049491962,"1,F_CN-F-Me-C_PH2_TS,-1,PH2_minus,-1,F-CN-F-Me-C_reactant",PH2_minus
W1-SN2-BH_0213_F_CN-F-Me-C_SH_TS,W1-SN2-BH,0.02922293227108541,18.337666860010401,"1,F_CN-F-Me-C_SH_TS,-1,SH_minus,-1,F-CN-F-Me-C_reactant",SH_minus
W1-SN2-BH_0214_F_CN-F-NH2-C_NH2_TS,W1-SN2-BH,0.03868644502111706,24.276110768572199,"1,F_CN-F-NH2-C_NH2_TS,-1,F_minus,-1,NH2-CN-F-NH2-C_reactant",F_minus
W1-SN2-BH_0215_F_CN-F-NH2-C_PH2_TS,W1-SN2-BH,0.01022479646894181,6.4161566546279198,"1,F_CN-F-NH2-C_PH2_TS,-1,F_minus,-1,PH2-CN-F-NH2-C_reactant",F_minus
W1-SN2-BH_0216_F_CN-F-NH2-C_PH2_TS,W1-SN2-BH,0.01445580745749040,9.0711561348072394,"1,F_CN-F-NH2-C_PH2_TS,-1,PH2_minus,-1,F-CN-F-NH2-C_reactant",PH2_minus
W1-SN2-BH_0217_F_CN-F-NH2-C_SH_TS,W1-SN2-BH,0.02352976147667353,14.765148249057599,"1,F_CN-F-NH2-C_SH_TS,-1,SH_minus,-1,F-CN-F-NH2-C_reactant",SH_minus
W1-SN2-BH_0218_F_CN-H-Me-C_NH2_TS,W1-SN2-BH,0.03919340042402068,24.5942300868217,"1,F_CN-H-Me-C_NH2_TS,-1,F_minus,-1,NH2-CN-H-Me-C_reactant",F_minus
W1-SN2-BH_0219_F_CN-H-Me-C_OH_TS,W1-SN2-BH,0.01235550408171906,7.7531958681040098,"1,F_CN-H-Me-C_OH_TS,-1,F_minus,-1,OH-CN-H-Me-C_reactant",F_minus
W1-SN2-BH_0220_F_CN-H-Me-C_PH2_TS,W1-SN2-BH,0.02142627363583040,13.445189700352,"1,F_CN-H-Me-C_PH2_TS,-1,F_minus,-1,PH2-CN-H-Me-C_reactant",F_minus
W1-SN2-BH_0221_F_CN-H-Me-C_PH2_TS,W1-SN2-BH,0.004063712042626036,2.5500178066121499,"1,F_CN-H-Me-C_PH2_TS,-1,PH2_minus,-1,F-CN-H-Me-C_reactant",PH2_minus
W1-SN2-BH_0222_F_CN-H-Me-C_SH_TS,W1-SN2-BH,0.01194211204374791,7.4937884477748602,"1,F_CN-H-Me-C_SH_TS,-1,SH_minus,-1,F-CN-H-Me-C_reactant",SH_minus
W1-SN2-BH_0223_F_CN-H-NH2-C_NH2_TS,W1-SN2-BH,0.03285894299170151,20.619298034991999,"1,F_CN-H-NH2-C_NH2_TS,-1,F_minus,-1,NH2-CN-H-NH2-C_reactant",F_minus
W1-SN2-BH_0224_F_CN-H-OH-C_SH_TS,W1-SN2-BH,0.01135343565783362,7.1243884384564202,"1,F_CN-H-OH-C_SH_TS,-1,SH_minus,-1,F-CN-H-OH-C_reactant",SH_minus
W1-SN2-BH_0225_F_CN-Me-Me-C_NH2_TS,W1-SN2-BH,0.04428826018952649,27.791302858699499,"1,F_CN-Me-Me-C_NH2_TS,-1,F_minus,-1,NH2-CN-Me-Me-C_reactant",F_minus
W1-SN2-BH_0226_F_CN-Me-Me-C_OH_TS,W1-SN2-BH,0.01691576247026625,10.6148012110931,"1,F_CN-Me-Me-C_OH_TS,-1,F_minus,-1,OH-CN-Me-Me-C_reactant",F_minus
W1-SN2-BH_0227_F_CN-Me-Me-C_PH2_TS,W1-SN2-BH,0.02678331771725310,16.806785614418398,"1,F_CN-Me-Me-C_PH2_TS,-1,F_minus,-1,PH2-CN-Me-Me-C_reactant",F_minus
W1-SN2-BH_0228_F_CN-Me-Me-C_PH2_TS,W1-SN2-BH,0.01513337228045821,9.4963344805114307,"1,F_CN-Me-Me-C_PH2_TS,-1,PH2_minus,-1,F-CN-Me-Me-C_reactant",PH2_minus
W1-SN2-BH_0229_F_CN-Me-Me-C_SH_TS,W1-SN2-BH,0.02385586379863277,14.969780545600999,"1,F_CN-Me-Me-C_SH_TS,-1,SH_minus,-1,F-CN-Me-Me-C_reactant",SH_minus
W1-SN2-BH_0230_F_CN-Me-NH2-C_NH2_TS,W1-SN2-BH,0.04161063417884567,26.111067168999501,"1,F_CN-Me-NH2-C_NH2_TS,-1,F_minus,-1,NH2-CN-Me-NH2-C_reactant",F_minus
W1-SN2-BH_0231_F_CN-Me-NH2-C_PH2_TS,W1-SN2-BH,0.02361540223365770,14.818888635431099,"1,F_CN-Me-NH2-C_PH2_TS,-1,F_minus,-1,PH2-CN-Me-NH2-C_reactant",F_minus
W1-SN2-BH_0232_F_CN-Me-NH2-C_PH2_TS,W1-SN2-BH,0.01626898696845385,10.2089434561139,"1,F_CN-Me-NH2-C_PH2_TS,-1,PH2_minus,-1,F-CN-Me-NH2-C_reactant",PH2_minus
W1-SN2-BH_0233_F_CN-Me-OH-C_SH_TS,W1-SN2-BH,0.02104448792390327,13.2056155490558,"1,F_CN-Me-OH-C_SH_TS,-1,SH_minus,-1,F-CN-Me-OH-C_reactant",SH_minus
W1-SN2-BH_0234_F_CN-NH2-NH2-C_NH2_TS,W1-SN2-BH,0.03716064813922118,23.3186587696866,"1,F_CN-NH2-NH2-C_NH2_TS,-1,F_minus,-1,NH2-CN-NH2-NH2-C_reactant",F_minus
