Reaction,Dataset,Reference,Stoichiometry
GDB_W1-F12_151,GDB_W1-F12,1.935374379517141,"-1,dsgdb9nsd_000179,3,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_152,GDB_W1-F12,2.2485185631876035,"-1,dsgdb9nsd_000180,4,dsgdb9nsd_c,9,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_153,GDB_W1-F12,1.787175444131652,"-1,dsgdb9nsd_000182,3,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_154,GDB_W1-F12,1.6753688596890854,"-1,dsgdb9nsd_000183,3,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_155,GDB_W1-F12,0.7631244215353672,"-1,dsgdb9nsd_000184,1,dsgdb9nsd_c,4,dsgdb9nsd_f"
GDB_W1-F12_156,GDB_W1-F12,1.6606872582458552,"-1,dsgdb9nsd_000185,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_157,GDB_W1-F12,1.5397539736708656,"-1,dsgdb9nsd_000186,3,dsgdb9nsd_c,3,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_158,GDB_W1-F12,1.7014580402939263,"-1,dsgdb9nsd_000187,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_159,GDB_W1-F12,1.580905335311552,"-1,dsgdb9nsd_000188,3,dsgdb9nsd_c,3,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_160,GDB_W1-F12,1.459561260285333,"-1,dsgdb9nsd_000189,3,dsgdb9nsd_c,2,dsgdb9nsd_h,3,dsgdb9nsd_o"
GDB_W1-F12_161,GDB_W1-F12,2.1854553495854834,"-1,dsgdb9nsd_000190,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n"
GDB_W1-F12_162,GDB_W1-F12,2.064319815952517,"-1,dsgdb9nsd_000191,5,dsgdb9nsd_c,6,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_163,GDB_W1-F12,1.8721819981440935,"-1,dsgdb9nsd_000192,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_164,GDB_W1-F12,1.8741917781587922,"-1,dsgdb9nsd_000193,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_165,GDB_W1-F12,1.981959371789632,"-1,dsgdb9nsd_000194,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_166,GDB_W1-F12,1.8613838169530443,"-1,dsgdb9nsd_000195,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_167,GDB_W1-F12,1.667876598306032,"-1,dsgdb9nsd_000196,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_168,GDB_W1-F12,1.6768403099829368,"-1,dsgdb9nsd_000197,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_169,GDB_W1-F12,1.871088296728624,"-1,dsgdb9nsd_000198,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_170,GDB_W1-F12,1.6752109592842375,"-1,dsgdb9nsd_000199,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_171,GDB_W1-F12,1.6880603891865964,"-1,dsgdb9nsd_000200,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_172,GDB_W1-F12,2.1833469208609895,"-1,dsgdb9nsd_000201,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n"
GDB_W1-F12_173,GDB_W1-F12,1.9926174626655007,"-1,dsgdb9nsd_000202,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_174,GDB_W1-F12,2.0602221551102615,"-1,dsgdb9nsd_000203,5,dsgdb9nsd_c,6,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_175,GDB_W1-F12,1.8709245972081443,"-1,dsgdb9nsd_000204,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_176,GDB_W1-F12,1.9777674510159409,"-1,dsgdb9nsd_000205,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_177,GDB_W1-F12,1.7909250942919541,"-1,dsgdb9nsd_000206,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_178,GDB_W1-F12,1.8546582069432156,"-1,dsgdb9nsd_000207,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_179,GDB_W1-F12,1.668593828911473,"-1,dsgdb9nsd_000208,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_180,GDB_W1-F12,1.8670136172127008,"-1,dsgdb9nsd_000209,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_181,GDB_W1-F12,1.68347603927808,"-1,dsgdb9nsd_000210,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_182,GDB_W1-F12,1.5592446543786291,"-1,dsgdb9nsd_000211,3,dsgdb9nsd_c,3,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_183,GDB_W1-F12,1.9805480815436536,"-1,dsgdb9nsd_000213,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_184,GDB_W1-F12,2.1832008704764316,"-1,dsgdb9nsd_000214,6,dsgdb9nsd_c,6,dsgdb9nsd_h"
GDB_W1-F12_185,GDB_W1-F12,1.9759322611939467,"-1,dsgdb9nsd_000215,5,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n"
GDB_W1-F12_186,GDB_W1-F12,1.765121192248474,"-1,dsgdb9nsd_000216,4,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_187,GDB_W1-F12,1.7724289735483012,"-1,dsgdb9nsd_000217,4,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_188,GDB_W1-F12,1.5724212850779282,"-1,dsgdb9nsd_000218,3,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_189,GDB_W1-F12,2.5381453648741426,"-1,dsgdb9nsd_000219,6,dsgdb9nsd_c,10,dsgdb9nsd_h"
GDB_W1-F12_190,GDB_W1-F12,2.396330498838365,"-1,dsgdb9nsd_000220,5,dsgdb9nsd_c,9,dsgdb9nsd_h,1,dsgdb9nsd_n"
GDB_W1-F12_191,GDB_W1-F12,2.1925447803971276,"-1,dsgdb9nsd_000221,4,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_192,GDB_W1-F12,2.223587441592292,"-1,dsgdb9nsd_000222,5,dsgdb9nsd_c,8,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_193,GDB_W1-F12,2.079292106233989,"-1,dsgdb9nsd_000223,4,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_194,GDB_W1-F12,2.4953891036396953,"-1,dsgdb9nsd_000224,5,dsgdb9nsd_c,10,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_195,GDB_W1-F12,2.184332639843044,"-1,dsgdb9nsd_000225,4,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_196,GDB_W1-F12,2.7082740121904574,"-1,dsgdb9nsd_000226,5,dsgdb9nsd_c,12,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_197,GDB_W1-F12,2.3998725393841744,"-1,dsgdb9nsd_000227,4,dsgdb9nsd_c,10,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_198,GDB_W1-F12,3.0203412447901616,"-1,dsgdb9nsd_000228,6,dsgdb9nsd_c,14,dsgdb9nsd_h"
GDB_W1-F12_199,GDB_W1-F12,2.7132445522841704,"-1,dsgdb9nsd_000229,5,dsgdb9nsd_c,12,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_200,GDB_W1-F12,2.695012441897091,"-1,dsgdb9nsd_000230,5,dsgdb9nsd_c,12,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_201,GDB_W1-F12,2.0202731040819053,"-1,dsgdb9nsd_000231,5,dsgdb9nsd_c,6,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_202,GDB_W1-F12,1.8421687062679628,"-1,dsgdb9nsd_000232,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_203,GDB_W1-F12,2.542015285728545,"-1,dsgdb9nsd_000233,6,dsgdb9nsd_c,10,dsgdb9nsd_h"
GDB_W1-F12_204,GDB_W1-F12,2.2281596514450563,"-1,dsgdb9nsd_000234,5,dsgdb9nsd_c,8,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_205,GDB_W1-F12,2.015567054018799,"-1,dsgdb9nsd_000235,5,dsgdb9nsd_c,6,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_206,GDB_W1-F12,1.8690593170038043,"-1,dsgdb9nsd_000236,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_207,GDB_W1-F12,1.8416454759207368,"-1,dsgdb9nsd_000237,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_208,GDB_W1-F12,1.696827029735316,"-1,dsgdb9nsd_000238,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_209,GDB_W1-F12,1.9006732890951692,"-1,dsgdb9nsd_000239,3,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_210,GDB_W1-F12,1.7827151035062094,"-1,dsgdb9nsd_000240,3,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_211,GDB_W1-F12,1.9711975613641939,"-1,dsgdb9nsd_000241,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_212,GDB_W1-F12,1.8904175586782854,"-1,dsgdb9nsd_000242,3,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_213,GDB_W1-F12,1.7998604350824643,"-1,dsgdb9nsd_000243,3,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_214,GDB_W1-F12,1.7863027545187657,"-1,dsgdb9nsd_000244,3,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_215,GDB_W1-F12,1.7106288611944722,"-1,dsgdb9nsd_000245,2,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_216,GDB_W1-F12,1.79557086478708,"-1,dsgdb9nsd_000246,3,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_217,GDB_W1-F12,1.705454000679634,"-1,dsgdb9nsd_000247,2,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_218,GDB_W1-F12,1.6154532368113264,"-1,dsgdb9nsd_000248,2,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_219,GDB_W1-F12,1.6047162961299244,"-1,dsgdb9nsd_000249,2,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_220,GDB_W1-F12,2.5365602445833453,"-1,dsgdb9nsd_000250,6,dsgdb9nsd_c,10,dsgdb9nsd_h"
GDB_W1-F12_221,GDB_W1-F12,2.394943869574634,"-1,dsgdb9nsd_000251,5,dsgdb9nsd_c,9,dsgdb9nsd_h,1,dsgdb9nsd_n"
GDB_W1-F12_222,GDB_W1-F12,2.225998492042592,"-1,dsgdb9nsd_000252,5,dsgdb9nsd_c,8,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_223,GDB_W1-F12,2.081859506514938,"-1,dsgdb9nsd_000253,4,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_224,GDB_W1-F12,2.164257589950179,"-1,dsgdb9nsd_000254,4,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_225,GDB_W1-F12,2.491442012635675,"-1,dsgdb9nsd_000255,5,dsgdb9nsd_c,10,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_226,GDB_W1-F12,2.313816665756302,"-1,dsgdb9nsd_000256,4,dsgdb9nsd_c,9,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_227,GDB_W1-F12,2.1962694014532502,"-1,dsgdb9nsd_000257,4,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_228,GDB_W1-F12,2.1795152400666846,"-1,dsgdb9nsd_000258,4,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_229,GDB_W1-F12,2.264821113862754,"-1,dsgdb9nsd_000259,4,dsgdb9nsd_c,9,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_230,GDB_W1-F12,2.18733089098948,"-1,dsgdb9nsd_000260,4,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_231,GDB_W1-F12,2.501284813828839,"-1,dsgdb9nsd_000261,5,dsgdb9nsd_c,10,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_232,GDB_W1-F12,2.3243046858931433,"-1,dsgdb9nsd_000262,4,dsgdb9nsd_c,9,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_233,GDB_W1-F12,2.31906141525579,"-1,dsgdb9nsd_000263,4,dsgdb9nsd_c,9,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_234,GDB_W1-F12,2.1323839675957736,"-1,dsgdb9nsd_000264,3,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_235,GDB_W1-F12,2.2089545406089957,"-1,dsgdb9nsd_000265,4,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_236,GDB_W1-F12,2.025345934264698,"-1,dsgdb9nsd_000266,3,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_237,GDB_W1-F12,2.0040294321990717,"-1,dsgdb9nsd_000267,3,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_238,GDB_W1-F12,2.1646142299839175,"-1,dsgdb9nsd_000268,4,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_239,GDB_W1-F12,1.9860714913777313,"-1,dsgdb9nsd_000269,3,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_240,GDB_W1-F12,2.0105610323890764,"-1,dsgdb9nsd_000270,3,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_241,GDB_W1-F12,1.9398236908270337,"-1,dsgdb9nsd_000271,3,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_242,GDB_W1-F12,2.703336292318353,"-1,dsgdb9nsd_000272,5,dsgdb9nsd_c,12,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_243,GDB_W1-F12,2.393910559279246,"-1,dsgdb9nsd_000273,4,dsgdb9nsd_c,10,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_244,GDB_W1-F12,3.017592784294671,"-1,dsgdb9nsd_000274,6,dsgdb9nsd_c,14,dsgdb9nsd_h"
GDB_W1-F12_245,GDB_W1-F12,2.70780496269851,"-1,dsgdb9nsd_000275,5,dsgdb9nsd_c,12,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_246,GDB_W1-F12,2.6964914219577354,"-1,dsgdb9nsd_000276,5,dsgdb9nsd_c,12,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_247,GDB_W1-F12,2.6899867408832154,"-1,dsgdb9nsd_000277,5,dsgdb9nsd_c,12,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_248,GDB_W1-F12,2.3808821280954033,"-1,dsgdb9nsd_000278,4,dsgdb9nsd_c,10,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_249,GDB_W1-F12,1.978663952221509,"-1,dsgdb9nsd_000279,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_250,GDB_W1-F12,1.8944153485184432,"-1,dsgdb9nsd_000280,3,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_251,GDB_W1-F12,1.8062312839146493,"-1,dsgdb9nsd_000281,3,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_252,GDB_W1-F12,1.6053286470439492,"-1,dsgdb9nsd_000282,2,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_253,GDB_W1-F12,1.635093937883549,"-1,dsgdb9nsd_000283,2,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_254,GDB_W1-F12,2.5021882535750666,"-1,dsgdb9nsd_000284,5,dsgdb9nsd_c,10,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_255,GDB_W1-F12,2.3262375156752224,"-1,dsgdb9nsd_000285,4,dsgdb9nsd_c,9,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_256,GDB_W1-F12,2.0180922238616503,"-1,dsgdb9nsd_000286,3,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_257,GDB_W1-F12,2.1949144306756794,"-1,dsgdb9nsd_000287,4,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_258,GDB_W1-F12,2.017696913495426,"-1,dsgdb9nsd_000288,3,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_259,GDB_W1-F12,2.305074714874656,"-1,dsgdb9nsd_000289,4,dsgdb9nsd_c,9,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_260,GDB_W1-F12,2.119522788070015,"-1,dsgdb9nsd_000290,3,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_261,GDB_W1-F12,3.01796128550391,"-1,dsgdb9nsd_000291,6,dsgdb9nsd_c,14,dsgdb9nsd_h"
GDB_W1-F12_262,GDB_W1-F12,2.709001621922062,"-1,dsgdb9nsd_000292,5,dsgdb9nsd_c,12,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_263,GDB_W1-F12,2.4008069985823854,"-1,dsgdb9nsd_000293,4,dsgdb9nsd_c,10,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_264,GDB_W1-F12,2.781835844972581,"-1,dsgdb9nsd_000294,6,dsgdb9nsd_c,12,dsgdb9nsd_h"
GDB_W1-F12_265,GDB_W1-F12,2.4674497613273534,"-1,dsgdb9nsd_000295,5,dsgdb9nsd_c,10,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_266,GDB_W1-F12,2.4590948723308905,"-1,dsgdb9nsd_000296,5,dsgdb9nsd_c,10,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_267,GDB_W1-F12,2.4746153615069133,"-1,dsgdb9nsd_000297,5,dsgdb9nsd_c,10,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_268,GDB_W1-F12,2.1495476590541918,"-1,dsgdb9nsd_000298,4,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_269,GDB_W1-F12,2.4652802418917474,"-1,dsgdb9nsd_000299,5,dsgdb9nsd_c,10,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_270,GDB_W1-F12,2.152723459711202,"-1,dsgdb9nsd_000300,4,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_271,GDB_W1-F12,2.7789483746236843,"-1,dsgdb9nsd_000301,6,dsgdb9nsd_c,12,dsgdb9nsd_h"
GDB_W1-F12_272,GDB_W1-F12,2.4671985922111643,"-1,dsgdb9nsd_000302,5,dsgdb9nsd_c,10,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_273,GDB_W1-F12,2.468579911594905,"-1,dsgdb9nsd_000303,5,dsgdb9nsd_c,10,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_274,GDB_W1-F12,2.5586680653788503,"-1,dsgdb9nsd_000304,5,dsgdb9nsd_c,11,dsgdb9nsd_h,1,dsgdb9nsd_n"
GDB_W1-F12_275,GDB_W1-F12,2.2637185042152477,"-1,dsgdb9nsd_000306,5,dsgdb9nsd_c,8,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_276,GDB_W1-F12,2.0851658868737495,"-1,dsgdb9nsd_000307,4,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_277,GDB_W1-F12,1.9798622911009758,"-1,dsgdb9nsd_000308,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_278,GDB_W1-F12,2.038387114260042,"-1,dsgdb9nsd_000309,4,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_279,GDB_W1-F12,1.950966110645434,"-1,dsgdb9nsd_000310,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_280,GDB_W1-F12,2.78132677536773,"-1,dsgdb9nsd_000311,6,dsgdb9nsd_c,12,dsgdb9nsd_h"
GDB_W1-F12_281,GDB_W1-F12,2.4681099919965725,"-1,dsgdb9nsd_000312,5,dsgdb9nsd_c,10,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_282,GDB_W1-F12,2.470809262796487,"-1,dsgdb9nsd_000313,5,dsgdb9nsd_c,10,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_283,GDB_W1-F12,2.2483681829879396,"-1,dsgdb9nsd_000314,4,dsgdb9nsd_c,9,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_284,GDB_W1-F12,2.159135528638173,"-1,dsgdb9nsd_000315,4,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_285,GDB_W1-F12,2.5213319342629084,"-1,dsgdb9nsd_000316,6,dsgdb9nsd_c,10,dsgdb9nsd_h"
GDB_W1-F12_286,GDB_W1-F12,2.193917260073694,"-1,dsgdb9nsd_000317,5,dsgdb9nsd_c,8,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_287,GDB_W1-F12,2.2925245346374616,"-1,dsgdb9nsd_000318,5,dsgdb9nsd_c,9,dsgdb9nsd_h,1,dsgdb9nsd_n"
GDB_W1-F12_288,GDB_W1-F12,2.2132007410412546,"-1,dsgdb9nsd_000319,5,dsgdb9nsd_c,8,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_289,GDB_W1-F12,1.9867205827729013,"-1,dsgdb9nsd_000320,4,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_290,GDB_W1-F12,1.515384782714973,"-1,dsgdb9nsd_000321,5,dsgdb9nsd_c,2,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_291,GDB_W1-F12,1.3618453462876152,"-1,dsgdb9nsd_000322,4,dsgdb9nsd_c,1,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_292,GDB_W1-F12,1.2029659197270097,"-1,dsgdb9nsd_000323,3,dsgdb9nsd_c,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_293,GDB_W1-F12,1.465455060543154,"-1,dsgdb9nsd_000324,4,dsgdb9nsd_c,2,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_294,GDB_W1-F12,1.3102037741049113,"-1,dsgdb9nsd_000325,3,dsgdb9nsd_c,1,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_295,GDB_W1-F12,1.4080457881907886,"-1,dsgdb9nsd_000326,3,dsgdb9nsd_c,2,dsgdb9nsd_h,3,dsgdb9nsd_o"
GDB_W1-F12_296,GDB_W1-F12,2.046175935309033,"-1,dsgdb9nsd_000327,6,dsgdb9nsd_c,6,dsgdb9nsd_h"
